smiles,type
COC(=O)C1=CC=CC=C1CS(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,0.0
COC(=O)C1=CC=CC=C1N,0.0
COC(=O)C1=CC=CC=C1O,0.0
COC(=O)C1=CC=CN=C1,0.0
COC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(=O)OC,0.0
COC(=O)C1=CC2=CC3=C(OC4(CC5=C(O4)C(=O)C4=C(O)C(OC)=CC(OC)=C4C5=O)CC3)C(O)=C2C(=O)O1,1.0
COC(=O)C1=CN=CC=C1,0.0
COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)C=C(C#N)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C1CC(=O)C(CC1=O)C(=O)OC,0.0
COC(=O)C1CCC(CC1)C(=O)OC,0.0
COC(=O)CC#N,0.0
COC(=O)CC(=O)OC,0.0
COC(=O)CC[C@@H](C(=O)O)N,0.0
COC(=O)CC1=CC=CC=C1,0.0
COC(=O)CC1=CC=CC2=CC=CC=C21,0.0
COC(=O)CCC(=O)CN.Cl,0.0
COC(=O)CCC(=O)O,0.0
COC(=O)CCC(=O)OC,0.0
COC(=O)CCC(O)=O,0.0
COC(=O)CCC1=C(C)C2=N\C\1=C/C1=C(CCC(O)=O)C(C)=C(N1)\C=C1/N=C(/C=C3\N/C(=C\2)C(C=C)=C3C)C2=CC=C(C(C(=O)OC)C12C)C(=O)OC,1.0
COC(=O)CCCC(=O)OC,0.0
COC(=O)CCCCC(=O)OC,0.0
COC(=O)CCCCCCCC(=O)OC,0.0
COC(=O)CCCCCCCCC=C,0.0
COC(=O)CCS,0.0
COC(=O)CCSCCC(=O)OC,0.0
COC(=O)Cl,0.0
COC(=O)COC1=C(C=C(C=C1)Cl)Cl,0.0
COC(=O)CS,0.0
COC(=O)CSC1=C(C=C(C(=C1)N=C2N3CCCCN3C(=O)S2)F)Cl,0.0
COC(=O)CSC1=CC(N=C2SC(=O)N3CCCCN23)=C(F)C=C1Cl,0.0
COC(=O)N,0.0
COC(=O)N(C(=O)N1COC2(CC3=CC(Cl)=CC=C3C2=N1)C(=O)OC)C1=CC=C(OC(F)(F)F)C=C1,1.0
COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,1.0
COC(=O)N/N=C/C1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-],0.0
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,0.0
COC(=O)NC(C(=O)NC(CC1=CC=CC=C1)C(O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,1.0
COC(=O)NC(C(C)C)C(=O)N1CC2(CC2)CC1C1=NC(=CN1)C1=CC=C2C3=CC=C(C=C3C(F)(F)C2=C1)C1=CC=C2NC(=NC2=C1)C1C2CCC(C2)N1C(=O)C(NC(=O)OC)C(C)C,0.0
COC(=O)NC1=CC=C(Cl)C(Cl)=C1,1.0
COC(=O)NC1=CC=CC(OC(=O)NC2=CC=CC(C)=C2)=C1,1.0
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,1.0
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,1.0
COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,0.0
COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,1.0
COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CC=C1,1.0
COC(=O)NC1=NC2=CC=CC=C2N1,0.0
COC(=O)NCCC[Si](OC)(OC)OC,0.0
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,0.0
COC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,0.0
COC(=O)OC,0.0
COC(=O)OCOC1=C2N(C=CC1=O)N(C1COCCN1C2=O)C1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,0.0
COC(C(Cl)Cl)(F)F,0.0
COC(C)(C)C,0.0
COC(C)(C)CC(C)=O,0.0
COC(C)(C)CCCC(C)C\C=C\C(C)=CC(=O)OC(C)C,1.0
COC(C)(C)OC,0.0
COC(C=CC1=CSC(=N1)C1=CSC(=N1)C(C)C=C\C=C\C(C)C)C(C)C(OC)=CC(N)=O,1.0
COC(C1=CC=CC=C1)(C(=O)C2=CC=CC=C2)OC,0.0
COC(C1=CC=CC=C1)C(=O)O,0.0
COC(C1CC2=CC3=CC(OC4CC(OC5CC(O)C(OC)C(C)O5)C(OC(O)=O)C(C)O4)=C(C)C(O)=C3C(O)=C2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(C)=O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1)C(=O)C(O)C(C)O,1.0
COC(CC1=CC=CC=C1)OC,0.0
COC(CNC(=O)C1=CC=CC=C1OCC(=O)O)C[Hg].O,0.0
COC(OC)OC,0.0
COC1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,0.0
COC1(NC(=O)CSCC(N)C([O-])=O)C2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,0.0
COC1\C=C\OC2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(=CNN1CCN(C)CC1)C(=O)C4=C3C2=O,1.0
COC1\C=C\OC2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(C=NN1CCN(C)CC1)=C(O)C4=C3C2=O,1.0
COC1\C=C\OC2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(C=NN1CCN(CC1)C1CCCC1)=C(O)C4=C3C2=O,1.0
COC1=C(C(=C(C=C1)/C=N/NC(=O)C2=CC=NC=C2)C(=O)O)OC,0.0
COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,0.0
COC1=C(C(=CC=C1)OC)C(=O)O,0.0
COC1=C(C(=NC=C1)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F)OC.[Na+],0.0
COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,0.0
COC1=C(C(=O)C2=C(O)C=C3CC(C)OC(=O)C3=C2C1=O)C1=C(OC)C(=O)C2=C3C(=O)OC(C)CC3=CC(O)=C2C1=O,1.0
COC1=C(C(C)=C(C=C1C(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,1.0
COC1=C(C)C2=C(C(=O)OC2)C(O)=C1CC=C(C)CCC(=O)OCCN1CCOCC1,1.0
COC1=C(C)C2=C(OC3=C(Cl)C(O)=C(Cl)C(C)=C3C(=O)O2)C(C(C)=CC)=C1Cl,1.0
COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O,0.0
COC1=C(C=C(C=C1)/C(=C/C(=O)N2CCOCC2)/C3=CC=C(C=C3)Cl)OC,0.0
COC1=C(C=C(C=C1)/C=N/NC(=O)C2=CC=NC=C2)OC,0.0
COC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],0.0
COC1=C(C=C(C=C1)[N+](=O)[O-])N,0.0
COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2)[N+](=O)[O-],1.0
COC1=C(C=C(C=C1)C=O)OC,0.0
COC1=C(C=C(C=C1)C2(CCC(CC2)C(=O)O)C#N)OC3CCCC3,0.0
COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,0.0
COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,0.0
COC1=C(C=C(C=C1)C2NC(=S)N3N2C(=S)NC3C4=CC(=C(C=C4)OC)OC)OC,0.0
COC1=C(C=C(C=C1)CC=C)OC,0.0
COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OC,0.0
COC1=C(C=C(C=C1)CCNC[C@@H](C2=CC=C(C=C2)O)O)OC,0.0
COC1=C(C=C(C=C1)CNCC(COC2=CC3=C(C=C2)NC(=O)C=C3)O)OC,0.0
COC1=C(C=C(C=C1)N)N.O.OS(=O)(=O)O,1.0
COC1=C(C=C(C=C1)N)N.OS(=O)(=O)O,1.0
COC1=C(C=C(C=C1)S(=O)(=O)N2[C@@H]([C@@](C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCC[C@@H]5C(=O)N)OC,0.0
COC1=C(C=C2C(=C1)[C@]34CCN5[C@H]3C[C@@H]6[C@@H]7[C@@H]4N2C(=O)C[C@@H]7OCC=C6C5)OC,0.0
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,0.0
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,0.0
COC1=C(C=C2C(=C1)C(=O)NC(=O)N2)OC,0.0
COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)N,1.0
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl,0.0
COC1=C(C=C2C(=C1O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC2=O)O.O,0.0
COC1=C(C=CC(=C1)/C=C/2\CCC/C(=C/C3=CC(=C(C=C3)O)OC)/C2=O)O,1.0
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O,1.0
COC1=C(C=CC(=C1)[N+](=O)[O-])N,0.0
COC1=C(C=CC(=C1)C(=S)N2CCOCC2)O,0.0
COC1=C(C=CC(=C1)C=O)O,0.0
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)[N+]3=NC(=NN3C4=CC=C(C=C4)[N+](=O)[O-])C5=CC=CC=C5)OC)[N+]6=NC(=NN6C7=CC=C(C=C7)[N+](=O)[O-])C8=CC=CC=C8.[Cl-].[Cl-],0.0
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,1.0
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N.Cl.Cl,1.0
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=C=O)OC)N=C=O,0.0
COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F,0.0
COC1=C(C=CC(=C1)CC=C)O,0.0
COC1=C(C=CC(=C1)CC=C)OC(=O)CC2=CC=CC=C2,0.0
COC1=C(C=CC(=C1)Cl)Cl,0.0
COC1=C(C=CC(=C1)Cl)OC2=C(C=C(C=C2)Cl)Cl,1.0
COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42.Cl,1.0
COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3,0.0
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,0.0
COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC,1.0
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC.O.[Cl-],1.0
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],1.0
COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,0.0
COC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,0.0
COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,1.0
COC1=C(OC)C(OC)=C2C(CCC(NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1,1.0
COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21,0.0
COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl,0.0
COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.O.Cl,0.0
COC1=C2C(=CC=C1)SC(=N2)N,1.0
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,0.0
COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,0.0
COC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4)[C@@H](O2)[C@H](C=C5)O)C=C1,0.0
COC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4)[C@@H](O2)[C@H](C=C5)O)C=C1.Cl,0.0
COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC.Cl,0.0
COC1=CC(=C(C=C1)C(=O)C2=C(C=C(C=C2)OC)O)O,1.0
COC1=CC(=C(C=C1)C(=O)C2=CC(=CC=C2)O)OC,1.0
COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,0.0
COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O,1.0
COC1=CC(=C(C=C1)N)[N+](=O)[O-],0.0
COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O.Cl,0.0
COC1=CC(=C(C=C1)OC)Cl,0.0
COC1=CC(=C(C=C1)OC)OC,0.0
COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N.C(=C\C(=O)O)\C(=O)O,0.0
COC1=CC(=C(C=C1C(=O)NC2CN3CCC2CC3)Cl)N.Cl,0.0
COC1=CC(=C(C=C1C=O)OC)OC,0.0
COC1=CC(=C(C=C1N)OC)Cl,0.0
COC1=CC(=CC(=C1)O)O,0.0
COC1=CC(=CC(=C1)OC)OC,0.0
COC1=CC(=CC(=C1O)C(=O)NCCO)CC=C,0.0
COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O,1.0
COC1=CC(=CC(=C1OC)C(=O)NCC2CCCN2CC=C)S(=O)(=O)N,0.0
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCN(CC2)CC(=O)N3CCCC3.C(=C\C(=O)O)\C(=O)O,0.0
COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,1.0
COC1=CC(=CC(=C1OC)OC)C(=O)N2CCOCC2,0.0
COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2,0.0
COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCC(=O)O,0.0
COC1=CC(=CC(=C1OC)OC)C(=S)N2CCOCC2,0.0
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,0.0
COC1=CC(=CC(=C1OC)OC)CCN.Cl,0.0
COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(O)C2=CC3=C(OCO3)C=C12,1.0
COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(C)OC3C(O)C2O)C2=CC3=C(OCO3)C=C12,1.0
COC1=CC(=CC(OC)=C1OC)C(=O)N1CCOCC1,0.0
COC1=CC(=CC(OC)=C1OC)C(=O)NC1CCCNC1,0.0
COC1=CC(=CC(OC)=C1OC)C(=O)NCCCCCC(O)=O,0.0
COC1=CC(=CC(OC)=C1OC)C(=O)OC(COCCC(C)C)CN1CCOCC1,0.0
COC1=CC(=CC(OC)=C1OC)C1C2C(COC2=O)C(O)C2=CC3=C(OCO3)C=C12,1.0
COC1=CC(=CC=C1)Br,0.0
COC1=CC(=CC=C1)OC,0.0
COC1=CC(=CC=C1CC1=CN(C)C2=CC=C(NC(=O)OC3CCCC3)C=C12)C(=O)NS(=O)(=O)C1=CC=CC=C1C,1.0
COC1=CC(=CC=C1N)C1=CC=C(N)C(OC)=C1,1.0
COC1=CC(=CC=C1NC1=NC=C2N(C)C(=O)C(F)(F)CN(C3CCCC3)C2=N1)C(=O)NC1CCN(C)CC1,1.0
COC1=CC(=CC=C1O)C1OC2=CC(=CC=C2OC1CO)C1OC2=CC(O)=CC(O)=C2C(=O)C1O,1.0
COC1=CC(=CC=C1OCCCN1CCC(CC1)C1=NOC2=CC(F)=CC=C12)C(C)=O,0.0
COC1=CC(=CC2=C1OCO2)CC=C,0.0
COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC=N2)OCC(F)(F)F)OC.[Na+],0.0
COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)OC)OC,0.0
COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+],0.0
COC1=CC(=NC(=N1)SC2=C(C(=CC=C2)Cl)C(=O)[O-])OC.[Na+],0.0
COC1=CC(=O)O[C@H](C1)/C=C/C2=CC=CC=C2,0.0
COC1=CC(=O)O[C@H](C1)CCC2=CC=CC=C2,0.0
COC1=CC(=O)OC(\C=C\C2=CC=CC=C2)=C1,1.0
COC1=CC(C(C)C)=C2C(=O)N(COC3=CC(=O)N4C=CC=C(OCCN5CCCCC5)C4=N3)S(=O)(=O)C2=C1,0.0
COC1=CC(C)=CC=C1O,0.0
COC1=CC(C)=NN1C1=NC(OC)=CC(C)=N1,0.0
COC1=CC(C=C2CCC\C(=C/C3=CC=C(O)C(OC)=C3)C2=O)=CC=C1O,1.0
COC1=CC(C=CC(=O)CC(=O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O,1.0
COC1=CC(C=CC)=CC=C1O,1.0
COC1=CC(CC(COC(=O)\C=C\C2=CC=C(O)C(OC)=C2)C(COC(=O)\C=C\C2=CC=C(O)C(OC)=C2)CC2=CC=C(O)C(OC)=C2)=CC=C1O,1.0
COC1=CC(Cl)=CC=C1OC1=CC=C(Cl)C=C1Cl,1.0
COC1=CC(CNC(=O)CCCC\C=C\C(C)C)=CC=C1O,0.0
COC1=CC(N)=C(Cl)C=C1C(=O)NC1CN2CCC1CC2,0.0
COC1=CC(NCC2=CC=C3N=C(N)N=C(N)C3=C2C)=CC(OC)=C1OC,0.0
COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(C)=N1,0.0
COC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C=CC=CC2=NC2=CC=CC=C12,1.0
COC1=CC(O)=C(C(=O)C2C(CC=C(C)C)C(C)=CCC2C2=CC=CC=C2)C(O)=C1,1.0
COC1=CC(O)=C2COC(=O)C3=C(O)C=C(C)C1=C23,1.0
COC1=CC(OC)=C(\C=C2/C(=O)NC3=CC=CC=C23)C(OC)=C1,1.0
COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,1.0
COC1=CC=C(C(=O)C2=CC=C(C)C=C2)C(O)=C1,1.0
COC1=CC=C(C(=O)C2=CC=CC(O)=C2)C(OC)=C1,1.0
COC1=CC=C(C(=O)C2=CC=CC=C2O)C(O)=C1,1.0
COC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OC)OC,1.0
COC1=CC=C(C=C1)/C=C/C(=O)O,0.0
COC1=CC=C(C=C1)/C=C/C2=CC(=CC(=O)O2)OC,0.0
COC1=CC=C(C=C1)C(=O)/C(=C\C(=O)[O-])/Br.[Na+],0.0
COC1=CC=C(C=C1)C(=O)/C(=C\C(=O)O)/Br,0.0
COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,1.0
COC1=CC=C(C=C1)C(=O)N1CCN(CC(=O)N2CCOCC2)CC1,0.0
COC1=CC=C(C=C1)C(=O)N2CCCC2=O,0.0
COC1=CC=C(C=C1)C(=O)N2CCN(CC2)CC(=O)N3CCOCC3,0.0
COC1=CC=C(C=C1)C(=O)NC1=NC2=CC=CC=C2C(NCC2=CC=CC=C2)=C1C#N,1.0
COC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3C(=C2C#N)NCC4=CC=CC=C4,1.0
COC1=CC=C(C=C1)C(=O)OC,0.0
COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl,1.0
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,1.0
COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,1.0
COC1=CC=C(C=C1)C=O,0.0
COC1=CC=C(C=C1)C1=CC(=S)SS1,1.0
COC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O,1.0
COC1=CC=C(C=C1)C1=COC2=CC(O)=CC=C2C1=O,1.0
COC1=CC=C(C=C1)C1CC(=O)C2=C(O)C(CC=C(C)CCC=C(C)C)=C(O)C=C2O1,1.0
COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,1.0
COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,0.0
COC1=CC=C(C=C1)CC=C,0.0
COC1=CC=C(C=C1)CCO,0.0
COC1=CC=C(C=C1)CO,0.0
COC1=CC=C(C=C1)COC=O,0.0
COC1=CC=C(C=C1)N,0.0
COC1=CC=C(C=C1)N.Cl,0.0
COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,0.0
COC1=CC=C(C=C1)N2C(=CC(=N2)C(F)F)C3=CC=C(C=C3)S(=O)C,0.0
COC1=CC=C(C=C1)O,0.0
COC1=CC=C(C=C1)OC,0.0
COC1=CC=C(C=C1[N+]([O-])=O)C(=O)NC1=CC=CC=C1,1.0
COC1=CC=C(C=C1N)[N+]([O-])=O,1.0
COC1=CC=C(C=C1NNC(=O)OC(C)C)C1=CC=CC=C1,1.0
COC1=CC=C(C=C1OC)C1NC(=S)N2C(NC(=S)N12)C1=CC=C(OC)C(OC)=C1,0.0
COC1=CC=C(C=CC)C=C1,0.0
COC1=CC=C(C=CS(=O)(=O)[N-]C(=O)C2=CC=C(C)C=C2Cl)C=C1,1.0
COC1=CC=C(C=O)C=C1OC,0.0
COC1=CC=C(C2=CC=CC=C21)C(=O)CCC(=O)O,0.0
COC1=CC=C(CCNCC(O)C2=CC=C(O)C=C2)C=C1OC,0.0
COC1=CC=C(CNC2=NC(=NC=C2C(=O)NCC2=NC=CC=N2)N2CCCC2CO)C=C1Cl,0.0
COC1=CC=C(CO)C=C1,0.0
COC1=CC=C(COC=O)C=C1,0.0
COC1=CC=C(N)C(OC)=C1,1.0
COC1=CC=C(NC(C)=O)C=C1,0.0
COC1=CC=C(NC2=CC=CC=C2)C(C)=C1,1.0
COC1=CC=C(O)C(=C1)C(C)(C)C,1.0
COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN,0.0
COC1=CC=C(OC)C=C1,0.0
COC1=CC=C2C(OC(=O)C2=C1OC)C1N(C)CCC2=CC3=C(OCO3)C(OC)=C12,0.0
COC1=CC=C2C=C(C=CC2=C1)C(C)C(O)=O,1.0
COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,1.0
COC1=CC=C2C3CCC4(C)C(CCC4(O)C#C)C3CCC2=C1,1.0
COC1=CC=C2CC3C4=C(CC[N+]3(C)C)C=C(OC)C(OC)=C4OC3=CC=C(CC4C5=CC(OC1=C2)=C(OC)C=C5CC[N+]4(C)C)C=C3,0.0
COC1=CC=C2CC3N(CCC4=CC5=C(OCO5)C=C34)CC2=C1OC,1.0
COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(=O)OCC(O)=O)C2=C1,0.0
COC1=CC=C2N=C(NC(=O)NC3=CC=CC=C3)SC2=C1,1.0
COC1=CC=CC(=C1)C(=O)CCNC(C)C(O)C1=CC=CC=C1,0.0
COC1=CC=CC(=C1)C=O,0.0
COC1=CC=CC(=C1F)C1=C(C)N(CC2=C(F)C=CC=C2C(F)(F)F)C(=O)N(CC(NCCCC(O)=O)C2=CC=CC=C2)C1=O,0.0
COC1=CC=CC(=C1O)O,0.0
COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,0.0
COC1=CC=CC=C1/C=C/C=O,0.0
COC1=CC=CC=C1[N+](=O)[O-],0.0
COC1=CC=CC=C1C(=O)OC,0.0
COC1=CC=CC=C1N,0.0
COC1=CC=CC=C1N.Cl,0.0
COC1=CC=CC=C1N1CCN(CCCNC2=C(C)C(=O)N(C)C(=O)N2C)CC1,0.0
COC1=CC=CC=C1N1CCNCC1,0.0
COC1=CC=CC=C1N2CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F,0.0
COC1=CC=CC=C1N2CCNCC2.Cl,0.0
COC1=CC=CC=C1O,0.0
COC1=CC=CC=C1OC,0.0
COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,0.0
COC1=CC=CC=C1OCC(CO)O,0.0
COC1=CC=CC=C1OCC(COC(=O)N)O,0.0
COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,1.0
COC1=CC=CC=C1OCC2CNC(=O)O2,0.0
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O.C(C(C(=O)O)O)(C(=O)O)O,1.0
COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,1.0
COC1=CC=CC2=C1[C@@H]3CN(C[C@@H]3CO2)CCCCN4C(=O)C5=C(C6=NC(=CN=C6S5)C7=CC=CC=C7)NC4=O.Cl,1.0
COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3OC3CC(N)C(O)C(C)O3)C(C)=O)C(O)=C1C2=O,1.0
COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3OC3CC(N)C(OC4CCCCO4)C(C)O3)C(=O)CO)C(O)=C1C2=O,1.0
COC1=CC=CC2=C1C=C(C1=C(C=C3OCOC3=C21)C([O-])=O)[N+]([O-])=O,1.0
COC1=CC=CC2=C1C1CN(CCCCN3C(=O)NC4=C(SC5=NC=C(N=C45)C4=CC=CC=C4)C3=O)CC1CO2,1.0
COC1=CC=CC2=C1N=C(N)S2,1.0
COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)[O-].[Na+],1.0
COC1=CC2=C(C(OC)=C1OC)C1=C(OC)C3=C(OCO3)C=C1CC(C)C(C)(O)C2,0.0
COC1=CC2=C(C=C1)N=C(S2)N,0.0
COC1=CC2=C(C=C1)N=C(S2)NC(=O)NC3=CC=CC=C3,1.0
COC1=CC2=C(C=C1)NC=C2C(CN)C(=O)OC.Cl,0.0
COC1=CC2=C(C=C1OC)C1C(CO2)OC2=C3C=CC(C)(C)OC3=CC=C2C1=O,1.0
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,0.0
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.O.OS(=O)(=O)O,0.0
COC1=CC2=C(OC3=CC=CC=C23)C=C1N,1.0
